painting,title,img,inceptionYear,name,genderLabel,countryLabel,movementLabel
http://www.wikidata.org/entity/Q19836158,Head of a Woman,http://commons.wikimedia.org/wiki/Special:FilePath/Kop%20van%20een%20vrouw%20-%20s0004V1962r%20-%20Van%20Gogh%20Museum.jpg,1885-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836165,An Old Woman of Arles,http://commons.wikimedia.org/wiki/Special:FilePath/Oude%20Arl%C3%A9sienne%20-%20s0145V1962%20-%20Van%20Gogh%20Museum.jpg,1888-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836182,Portrait of a One-Eyed Man,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%20met%20%C3%A9%C3%A9n%20oog%20-%20s0113V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836185,Portrait of Camille Roulin,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Camille%20Roulin%20-%20s0166V1962%20-%20Van%20Gogh%20Museum.jpg,1888-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836187,Portrait of Gauguin,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Paul%20Gauguin%20%28Man%20in%20a%20Red%20Beret%29.jpg,1888-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836209,The Sheepshearer (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20schapenscheerster%20%28naar%20Millet%29%20-%20s0042V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836209,The Sheepshearer (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20The%20sheep-shearer%20%28after%20Millet%29%20-%20Google%20Art%20Project.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836214,Evening (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/Avond%20%28naar%20Millet%29%20-%20s0174V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836214,Evening (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/Avond%20%28naar%20Millet%29%20-%20s0174V1962%20-%20Van%20Gogh%20Museum.jpg,1889-10-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836220,The Woodcutter (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20houthakker%20%28naar%20Millet%29%20-%20s0170V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836224,The Reaper (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20maaier%20%28naar%20Millet%29%20-%20s0198V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836226,The Thresher (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20dorser%20%28naar%20Millet%29%20-%20s0171V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836228,The Sheaf-Binder (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20schovenbinder%20%28naar%20Millet%29%20-%20s0173V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836230,Peasant Woman Bruising Flax (after Millet),http://commons.wikimedia.org/wiki/Special:FilePath/De%20boerin%20die%20vlas%20kneust%20%28naar%20Millet%29%20-%20s0043V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836233,Portrait of a Man,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20een%20man%20-%20s0081V1962%20-%20Van%20Gogh%20Museum.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19836327,Portrait of Etienne-Lucien Martin,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Etienne-Lucien%20Martin%20-%20s0125V1962%20-%20Van%20Gogh%20Museum.jpg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19911437,"La Berceuse (Woman Rocking a Cradle; Augustine-Alix Pellicot Roulin, 1851–1930)",http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20La%20Berceuse%20%28Woman%20Rocking%20a%20Cradle%3B%20Augustine-Alix%20Pellicot%20Roulin%2C%201851%E2%80%931930%29.jpg,1889-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q19911684,Self-Portrait with a Straw Hat,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20Self-Portrait%20with%20Straw%20Hat%201887-Metropolitan.jpg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,post-impressionism
http://www.wikidata.org/entity/Q17490669,Louis-Alfred Natanson,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Vallotton%20Alfred-Athis%20Natanson.jpg,1906-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17491109,Concierge,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201888%20-%20Concierge.gif,1888-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17493952,"Henriette Bernheim, stepmother of the artist",http://commons.wikimedia.org/wiki/Special:FilePath/Madame%20Alexandre%20Bernheim.jpg,1902-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17493995,Gabrielle Vallotton doing nails,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20vallotton%2C%20madame%20f%C3%A9lix%20vallotton%2C%201899.JPG,1899-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17494205,Marthe Mellot,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201905-1906%20-%20Marthe%20Mellot%20%28%C3%A9p.%20Natanson%29.jpg,1905-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17494286,Misia à sa coiffeuse,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Misia%20at%20Her%20Dressing%20Table%20-%20Google%20Art%20Project.jpg,1898-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q17495301,Portrait of Alexandre Natanson,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Vallotton%2C%201899%20-%20Alexandre%20Natanson.jpg,1899-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q20783323,Portrait of Janiski holding his hat,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Edouard%20Vallotton%20-%20Portrait%20of%20Janiski%20holding%20his%20hat%20-%20A%20II%20836%20-%20Finnish%20National%20Gallery.jpg,1887-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q21724233,Portrait of Georges Haasen,http://commons.wikimedia.org/wiki/Special:FilePath/%27Portrait%20of%20Mr.%20Haasen%27%20by%20F%C3%A9lix%20Vallotton%2C%201913%2C%20Hermitage.JPG,1913-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q27978836,Portrait of Mme Haasen,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201908%20-%20Portrait%20of%20Mme%20Haasen.jpg,1908-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q47518892,Femme africaine,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Femme%20africaine.jpg,1910-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q47519597,Les cinq peintres,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Die%20f%C3%BCnf%20Maler.jpeg,1902-01-01T00:00:00Z,Félix Vallotton,male,Switzerland,Symbolism
http://www.wikidata.org/entity/Q106357211,Claude Monet,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Claude%20Monet%20-%20Inl%C3%A5n%20JSS%20515-01%20-%20Nationalmuseum.jpg,1887-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357215,Self-Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Self-Portrait%20-%20Inl%C3%A5n%20JSS%20515-02%20-%20Nationalmuseum.jpg,1892-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357220,Alexander McCulloch,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Alexander%20McCulloch%20-%20Inl%C3%A5n%20JSS%20518-01%20-%20Nationalmuseum.jpg,1901-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357225,A Parisian Beggar Girl,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20A%20Parisian%20Beggar%20Girl%20-%20Inl%C3%A5n%20JSS%20520-01%20-%20Nationalmuseum.jpg,1880-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357249,Mrs J P Morgan Jr (Jane Norton Grew),http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Mrs%20J%20P%20Morgan%20Jr%20%28Jane%20Norton%20Grew%29%20-%20Inl%C3%A5n%20JSS%20523-01%20-%20Nationalmuseum.jpg,1905-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357252,Ruth Sears Bacon,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Ruth%20Sears%20Bacon%20-%20Inl%C3%A5n%20JSS%20524-01%20-%20Nationalmuseum.jpg,1887-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357258,Mrs Albert Vickers (Edith Foster),http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Mrs%20Albert%20Vickers%20%28Edith%20Foster%29%20-%20Inl%C3%A5n%20JSS%20525-01%20-%20Nationalmuseum.jpg,1884-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357276,Violet Sargent,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Violet%20Sargent%20-%20Inl%C3%A5n%20JSS%20528-02%20-%20Nationalmuseum.jpg,1875-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q106357302,Mrs Frank Millet (Elizabeth Merrill),http://commons.wikimedia.org/wiki/Special:FilePath/John%20Singer%20Sargent%20-%20Mrs%20Frank%20Millet%20%28Elizabeth%20Merrill%29%20-%20Inl%C3%A5n%20JSS%20529-02%20-%20Nationalmuseum.jpg,1885-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q107115261,"The Ladies Alexandra, Mary and Theo Acheson",http://commons.wikimedia.org/wiki/Special:FilePath/Acheson%20Sisters%20%28Ladies%20Alexandra%2C%20Mary%20and%20Theo%20Acheson%29.jpg,1902-01-01T00:00:00Z,John Singer Sargent,male,United Kingdom,Impressionism
http://www.wikidata.org/entity/Q77957086,Portrait of Monsieur A. Koch,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Monsieur%20A.%20Koch%20.PNG,1890-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q92998747,Portrait of the painter Auguste Feyen-Perrin,http://commons.wikimedia.org/wiki/Special:FilePath/JJ%20Henner%2C%20Portrait%20du%20peintre%20Auguste%20Feyen-Perrin.jpg,1884-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q99432763,Portrait of Mrs Daniel Dollfus-Koechlin,http://commons.wikimedia.org/wiki/Special:FilePath/JJ%20Henner-Portrait%20de%20Mme%20Daniel%20Dollfus-Koechlin%20%282%29.jpg,1870-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106253594,Portrait of Emmanuel Benner,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Henner%2C%20Portrait%20d%27Emmanuel%20Benner.jpg,1890-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106291331,"Portrait de femme, Lola",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Henner%2C%20Portrait%20de%20femme%2C%20Lola.jpg,1893-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106291347,Pensierosa,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Henner%2C%20Pensierosa.jpg,1895-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106828796,Mme Séraphin Henner,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Jacques%20Henner-Mme%20S%C3%A9raphin%20Henner-Mus%C3%A9e%20sundgauvien.jpg,1870-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106828809,Mme Séraphin Henner,http://commons.wikimedia.org/wiki/Special:FilePath/JJ%20Henner-Portrait%20de%20Mme%20S%C3%A9raphin%20Henner.jpg,1890-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q106828952,Portrait de Séraphin Henner,http://commons.wikimedia.org/wiki/Special:FilePath/JJ%20Henner-Portrait%20de%20S%C3%A9raphin%20Henner.jpg,1870-01-01T00:00:00Z,Jean-Jacques Henner,male,France,Symbolism
http://www.wikidata.org/entity/Q17594867,The Feathered Fan,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Joseph%20Lefebvre%20-%20The%20Feathered%20Fan%20-%201884.jpg,1884-01-01T00:00:00Z,Jules Lefebvre,male,France,academic art
http://www.wikidata.org/entity/Q17614178,Portrait of Julia Foster Ward,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Julia%20Foster%20Ward.jpg,1880-01-01T00:00:00Z,Jules Lefebvre,male,France,academic art
http://www.wikidata.org/entity/Q17652030,Ophelia,http://commons.wikimedia.org/wiki/Special:FilePath/Ophelia%20Lefebvre.jpg,1890-01-01T00:00:00Z,Jules Lefebvre,male,France,academic art
http://www.wikidata.org/entity/Q64856154,The Holy Face,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20S%C3%A9rusier%201904c%20La%20Sainte-Face.jpg,1904-01-01T00:00:00Z,Paul Sérusier,male,France,Pont-Aven School
http://www.wikidata.org/entity/Q17491960,The Mellerio family,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20denis%2C%20la%20famiglia%20mellerio%2C%201897%20%28cropped%29.JPG,1897-01-01T00:00:00Z,Maurice Denis,male,France,Les Nabis
http://www.wikidata.org/entity/Q17494221,Maternity in the window,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20denis%2C%20maternit%C3%A0%20con%20finestra%2C%201899%20ca%20%28cropped%29.JPG,1899-01-01T00:00:00Z,Maurice Denis,male,France,Les Nabis
http://www.wikidata.org/entity/Q17495183,Portrait of Abbot Vallet,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20denis%2C%20ritratto%20dell%27abate%20vallet%2C%201889%20%28cropped%29.JPG,1889-01-01T00:00:00Z,Maurice Denis,male,France,Les Nabis
http://www.wikidata.org/entity/Q17495251,Portrait of Madame de la Laurencie and children,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20denis%2C%20ritratto%20di%20madame%20de%20laurencie%20e%20dei%20suoi%20bambini%2C%201904%20%28cropped%29.JPG,1904-01-01T00:00:00Z,Maurice Denis,male,France,Les Nabis
http://www.wikidata.org/entity/Q17495388,Portrait of Yvonne Lerolle in three views,http://commons.wikimedia.org/wiki/Special:FilePath/Denis%20yvonne%20lerolle.jpg,1897-01-01T00:00:00Z,Maurice Denis,male,France,Les Nabis
http://www.wikidata.org/entity/Q17494068,Madeleine in the Bois d'Amour,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mile%20Bernard%20-%20Madeleine%20au%20Bois%20d%27Amour%20%281888%29.jpg,1888-01-01T00:00:00Z,Émile Bernard,male,France,pointillism
http://www.wikidata.org/entity/Q28795920,"Portrait of Madeline, the Artist's Sister",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Madeline%2C%20the%20Artist%27s%20Sister%20by%20Emile%20Bernard.jpg,1889-01-01T00:00:00Z,Émile Bernard,male,France,pointillism
http://www.wikidata.org/entity/Q28801543,Portrait of Marie Lemasson,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%2C%20Emile%20-%20Portrait%20of%20Marie%20Lemasson%20-%20Google%20Art%20Project.jpg,1892-01-01T00:00:00Z,Émile Bernard,male,France,pointillism
http://www.wikidata.org/entity/Q17490669,Louis-Alfred Natanson,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Vallotton%20Alfred-Athis%20Natanson.jpg,1906-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17491109,Concierge,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201888%20-%20Concierge.gif,1888-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17493952,"Henriette Bernheim, stepmother of the artist",http://commons.wikimedia.org/wiki/Special:FilePath/Madame%20Alexandre%20Bernheim.jpg,1902-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17493995,Gabrielle Vallotton doing nails,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20vallotton%2C%20madame%20f%C3%A9lix%20vallotton%2C%201899.JPG,1899-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17494205,Marthe Mellot,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201905-1906%20-%20Marthe%20Mellot%20%28%C3%A9p.%20Natanson%29.jpg,1905-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17494286,Misia à sa coiffeuse,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Misia%20at%20Her%20Dressing%20Table%20-%20Google%20Art%20Project.jpg,1898-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q17495301,Portrait of Alexandre Natanson,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Vallotton%2C%201899%20-%20Alexandre%20Natanson.jpg,1899-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q20783323,Portrait of Janiski holding his hat,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Edouard%20Vallotton%20-%20Portrait%20of%20Janiski%20holding%20his%20hat%20-%20A%20II%20836%20-%20Finnish%20National%20Gallery.jpg,1887-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q21724233,Portrait of Georges Haasen,http://commons.wikimedia.org/wiki/Special:FilePath/%27Portrait%20of%20Mr.%20Haasen%27%20by%20F%C3%A9lix%20Vallotton%2C%201913%2C%20Hermitage.JPG,1913-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q27978836,Portrait of Mme Haasen,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%2C%201908%20-%20Portrait%20of%20Mme%20Haasen.jpg,1908-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q47518892,Femme africaine,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Femme%20africaine.jpg,1910-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q47519597,Les cinq peintres,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Vallotton%20-%20Die%20f%C3%BCnf%20Maler.jpeg,1902-01-01T00:00:00Z,Félix Vallotton,male,France,Symbolism
http://www.wikidata.org/entity/Q23906303,Music –triptych,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Muzyka%2C%20tryptyk.jpg,1906-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q23906327,Music – central section of the triptych,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Music%20%E2%80%93%20central%20section%20of%20the%20triptych%20-%20MP%201908-b%20-%20National%20Museum%20in%20Warsaw.jpg,1906-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q23906327,Music – central section of the triptych,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Muzyka%2C%20%C5%9Brodkowa%20cz%C4%99%C5%9B%C4%87%20tryptyku.jpg,1906-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q23929085,Primrose – Self-portrait with wife,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Pierwiosnek%20-%20Portret%20w%C5%82asny%20z%20%C5%BCon%C4%85.jpg,1905-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q23929085,Primrose – Self-portrait with wife,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Primrose%20%E2%80%93%20Self-portrait%20with%20wife%20-%20MP%20372%20-%20National%20Museum%20in%20Warsaw.jpg,1905-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q24007975,Portrait of Adolf Dygasiński with birds,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Portrait%20of%20Adolf%20Dygasi%C5%84ski%20with%20birds%20-%20MP%204676%20-%20National%20Museum%20in%20Warsaw.jpg,1905-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q24007975,Portrait of Adolf Dygasiński with birds,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Portret%20Adolfa%20Dygasi%C5%84skiego%20z%20ptakami.jpg,1905-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q24008187,Portrait of Adolf Dygasiński,http://commons.wikimedia.org/wiki/Special:FilePath/Jacek%20Malczewski%20-%20Portrait%20of%20Adolf%20Dygasi%C5%84ski%20-%20MP%204674%20-%20National%20Museum%20in%20Warsaw.jpg,1905-01-01T00:00:00Z,Jacek Malczewski,male,Poland,Symbolism
http://www.wikidata.org/entity/Q24202152,Portrait of Aleksander Stankiewicz.,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki%20-%20Portrait%20of%20Aleksander%20Stankiewicz%2C%20painter%20-%20MP%202661%20-%20National%20Museum%20in%20Warsaw.jpg,1890-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q64573657,Princess Marie Lubomirska,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki-%20Ksi%C4%99%C5%BCna%20Maria%20Lubomirska%201881.jpg,1881-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q104587543,Portrait of a woman,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki%20-%20Portrait%20of%20a%20woman%20-%20MP%202042%20MNW%20-%20National%20Museum%20in%20Warsaw.jpg,1873-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q104760580,Self-Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki%20-%20Self-Portrait%20-%20MNK%20II-a-1072%20-%20National%20Museum%20Krak%C3%B3w.jpg,1876-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q104761016,"Portrait of Ludwik Wodzicki (1834–1894), Marhal of the Galician Seym",http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki%20-%20Portrait%20of%20Ludwik%20Wodzicki%20%281834%E2%80%931894%29%2C%20Marhal%20of%20the%20Galician%20Seym%20-%20MNK%20II-a-530%20-%20National%20Museum%20Krak%C3%B3w.jpg,1880-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q104761685,Head of a Bearded Man,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Siemiradzki%20-%20Head%20of%20a%20Bearded%20Man%20-%20MNK%20II-a-1188%20-%20National%20Museum%20Krak%C3%B3w.jpg,1886-01-01T00:00:00Z,Henryk Siemiradzki,male,Congress Poland,academic art
http://www.wikidata.org/entity/Q55183244,Harmony in Black: Miss Ethel Philip,http://commons.wikimedia.org/wiki/Special:FilePath/Whistler%20-%20Harmony%20in%20Black%20Miss%20Ethel%20Philip%2C%20c.1894%E2%80%931896%2C%20GLAHA%2046319.jpg,1890-01-01T00:00:00Z,James McNeill Whistler,male,United States of America,Symbolism
http://www.wikidata.org/entity/Q64575080,Robert Barr,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Abbott%20McNeill%20Whistler%20-%20Robert%20Barr%20-%2020.42%20-%20Detroit%20Institute%20of%20Arts.jpg,1894-01-01T00:00:00Z,James McNeill Whistler,male,United States of America,Symbolism
http://www.wikidata.org/entity/Q69495799,Arrangement in Yellow and Grey: Effie Deans,http://commons.wikimedia.org/wiki/Special:FilePath/Whistler%20James%20Arrangement%20in%20Yellow%20and%20Grey%20Effie%20Deans%201877.jpg,1876-01-01T00:00:00Z,James McNeill Whistler,male,United States of America,Symbolism
